No.;Gene name;Oncogene or Tumor Suppresson gene
4308;RUVBL2;#N/A
4309;EPPIN-WFDC6;#N/A
4310;CD79A;x
4311;SAV1;#N/A
4312;TMEM219;#N/A
4313;ASS1;#N/A
4314;EIF2B1;x
4315;LGALS9C;#N/A
4316;PKD1;#N/A
4317;SREBF2;#N/A
4318;NDFIP2;#N/A
4319;SHB;#N/A
4320;CCP110;#N/A
4321;PKP4;#N/A
4322;ZNF439;#N/A
4323;MTCP1;#N/A
4324;MAP3K13;x
4325;MCCC2;#N/A
4326;LARP7;#N/A
4327;ATAD3B;#N/A
4328;KDM5A;x
4329;ZNF557;#N/A
4330;SEMG1;#N/A
4331;ZNF589;#N/A
4332;TP53INP2;#N/A
4333;ZNF559;#N/A
4334;SH3D19;#N/A
4335;SMARCA5;#N/A
4336;DRAP1;#N/A
4337;MACROH2A2;#N/A
4338;TREX2;#N/A
4339;ZNF436;#N/A
4340;APOBEC3C;#N/A
4341;RAB3C;#N/A
4342;NFKBIZ;#N/A
4343;ZNF8;#N/A
4344;TNFRSF19;#N/A
4345;MAPK8IP1;#N/A
4346;DLD;#N/A
4347;BCL2L13;#N/A
4348;RGS19;#N/A
4349;ZNF19;#N/A
4350;APOBEC3F;#N/A
4351;CFH;#N/A
4352;ZFP36L2;x
4353;ZNF778;#N/A
4354;TFEB;#N/A
4355;NEIL1;#N/A
4356;FAM189A2;#N/A
4357;EXO1;#N/A
4358;PID1;#N/A
4359;RHOT2;#N/A
4360;ZNF620;#N/A
4361;ZNF20;#N/A
4362;AGPAT1;#N/A
4363;ZNF93;#N/A
4364;ATP13A2;#N/A
4365;RSPO2;#N/A
4366;ALG9;#N/A
4367;SRPK3;#N/A
4368;RAB8B;#N/A
4369;FOXD3;#N/A
4370;CENPO;#N/A
4371;BRIP1;x
4372;UHRF1;#N/A
4373;ATXN2;x
4374;NKRF;#N/A
4375;DCAF6;#N/A
4376;ELF4;x
4377;CABP2;#N/A
4378;ABCB4;#N/A
4379;AHCTF1;#N/A
4380;HOMER3;#N/A
4381;OSBPL8;#N/A
4382;LIG4;#N/A
4383;TFF3;#N/A
4384;RNF216;#N/A
4385;GHDC;#N/A
4386;MIS12;#N/A
4387;GTF2A2;#N/A
4388;CDCA8;#N/A
4389;CLEC12A;#N/A
4390;LY86;#N/A
4391;ULK3;#N/A
4392;USP13;#N/A
4393;TRPC1;#N/A
4394;BPIFA1;#N/A
4395;MIER1;#N/A
4396;APRT;#N/A
4397;B3GAT3;#N/A
4398;FBXL14;#N/A
4399;TXNDC5;#N/A
4400;ALG11;#N/A
4401;CENPA;#N/A
4402;RALGAPA1;#N/A
4403;TFCP2;#N/A
4404;USP22;#N/A
4405;RAD21;x
4406;PRKD3;#N/A
4407;TMEM30A;#N/A
4408;CCDC88A;#N/A
4409;UBAC1;#N/A
4410;TRIM39;#N/A
4411;FOXJ3;#N/A
4412;ACSF2;#N/A
4413;MBD2;#N/A
4414;CBLL1;#N/A
4415;KTN1;#N/A
4416;CUL4B;#N/A
4417;RAB37;#N/A
4418;DUSP19;#N/A
4419;PI3;#N/A
4420;NEK7;#N/A
4421;BZW1;#N/A
4422;RGS9;#N/A
4423;RAB14;#N/A
4424;COLEC12;#N/A
4425;ANXA11;#N/A
4426;RAB11B;#N/A
4427;ZMYND8;#N/A
4428;DDX39B;#N/A
4429;LAG3;#N/A
4430;ARHGDIA;#N/A
4431;ARHGAP32;#N/A
4432;DNTT;#N/A
4433;HIVEP1;#N/A
4434;ZNF219;#N/A
4435;RCC1;#N/A
4436;SMARCA1;x
4437;ETHE1;#N/A
4438;FBXO4;#N/A
4439;MYBL1;x
4440;GAK;#N/A
4441;CDKN3;#N/A
4442;ADRA1B;#N/A
4443;MCHR1;#N/A
4444;GPRC5B;#N/A
4445;MAN2B1;#N/A
4446;TRPC6;#N/A
4447;MTF2;#N/A
4448;BAP1;x
4449;SLC25A41;#N/A
4450;SORL1;#N/A
4451;BTD;#N/A
4452;RHOXF2;#N/A
4453;GIT1;#N/A
4454;DPM3;#N/A
4455;DLAT;#N/A
4456;RHPN2;#N/A
4457;KCNIP3;#N/A
4458;RAD9A;#N/A
4459;KIFAP3;#N/A
4460;DNASE1L1;#N/A
4461;SLC9A6;#N/A
4462;EHF;#N/A
4463;CPSF7;#N/A
4464;NEFM;#N/A
4465;SELPLG;#N/A
4466;RAP2A;#N/A
4467;OLFM4;#N/A
4468;NUF2;x
4469;F13B;#N/A
4470;EXT2;#N/A
4471;ARHGAP21;#N/A
4472;NFIX;#N/A
4473;SMYD2;#N/A
4474;SLC44A1;#N/A
4475;RGS18;#N/A
4476;ATAD2;#N/A
4477;DNAJB6;#N/A
4478;ERP44;#N/A
4479;EXOC5;#N/A
4480;ALG1;#N/A
4481;DYRK1A;#N/A
4482;BPIFB1;#N/A
4483;ZBTB4;#N/A
4484;ARL6IP5;#N/A
4485;NIPSNAP2;#N/A
4486;LHX1;#N/A
4487;NKD2;#N/A
4488;URI1;#N/A
4489;OCRL;#N/A
4490;SLC16A2;#N/A
4491;DPM2;#N/A
4492;TRAPPC1;#N/A
4493;VASP;#N/A
4494;HOXD13;#N/A
4495;EPHB2;#N/A
4496;RNASET2;#N/A
4497;YPEL5;#N/A
4498;ACLY;#N/A
4499;CBFA2T3;x
4500;UBE2K;#N/A
4501;OR10H3;#N/A
4502;SERPINB8;#N/A
4503;USP50;#N/A
4504;CEACAM1;#N/A
4505;CENPU;#N/A
4506;GCLM;#N/A
4507;GBA;#N/A
4508;HAP1;#N/A
4509;NPBWR1;#N/A
4510;RXFP4;#N/A
4511;OTUD3;#N/A
4512;COPS4;#N/A
4513;UHRF1BP1;#N/A
4514;ZNF318;#N/A
4515;ACSL4;#N/A
4516;STIP1;#N/A
4517;ABRA;#N/A
4518;PMF1;#N/A
4519;PUM2;#N/A
4520;TWF1;#N/A
4521;CUL7;#N/A
4522;KRTAP10-9;#N/A
4523;TTC21B;#N/A
4524;FOXP2;#N/A
4525;TCTN3;#N/A
4526;SYTL1;#N/A
4527;UHRF1BP1L;#N/A
4528;E2F8;#N/A
4529;RECQL;x
4530;RIT2;#N/A
4531;HMBOX1;#N/A
4532;ZIC3;#N/A
4533;DSG3;#N/A
4534;CCAR1;#N/A
4535;DBT;#N/A
4536;TREM1;#N/A
4537;PLAGL1;#N/A
4538;NFIC;#N/A
4539;PYY;#N/A
4540;KIF22;#N/A
4541;MCEMP1;#N/A
4542;COQ4;#N/A
4543;ARL2BP;#N/A
4544;ABCD3;#N/A
4545;WEE1;#N/A
4546;LHX3;#N/A
4547;SASH1;#N/A
4548;RND3;#N/A
4549;MOAP1;#N/A
4550;ATF7IP;#N/A
4551;EID1;#N/A
4552;POU3F2;x
4553;ZNF580;#N/A
4554;HFE;x
4555;MARCO;#N/A
4556;RPGRIP1L;#N/A
4557;ATP7A;#N/A
4558;DAD1;#N/A
4559;COTL1;#N/A
4560;AIRE;#N/A
4561;KRTAP10-1;#N/A
4562;RANBP3;#N/A
4563;BUB1;#N/A
4564;QARS1;#N/A
4565;FAM98B;#N/A
4566;MNT;#N/A
4567;CGN;#N/A
4568;OTX2;#N/A
4569;SCFD1;#N/A
4570;CHD1;#N/A
4571;CHERP;#N/A
4572;COMMD7;#N/A
4573;LMBR1L;#N/A
4574;WDR11;#N/A
4575;TRIM16;#N/A
4576;NEIL3;#N/A
4577;CD300LF;#N/A
4578;ZNF703;#N/A
4579;TMF1;#N/A
4580;HAVCR2;#N/A
4581;POLR1C;#N/A
4582;DLX1;#N/A
4583;SPC24;#N/A
4584;DUSP26;#N/A
4585;SLC17A5;#N/A
4586;MMAB;#N/A
4587;NELFCD;#N/A
4588;KIF20B;#N/A
4589;GPSM2;#N/A
4590;ZNF41;#N/A
4591;CD79B;x
4592;PEG3;#N/A
4593;EEF1E1;#N/A
4594;VTA1;#N/A
4595;RBM24;#N/A
4596;IST1;#N/A
4597;TNS4;#N/A
4598;ELK3;#N/A
4599;LRIG1;#N/A
4600;APOA4;#N/A
4601;CD226;#N/A
4602;IRF2BPL;#N/A
4603;MTCH1;#N/A
4604;GOLGA3;#N/A
4605;CNTLN;#N/A
4606;PPIL3;#N/A
4607;WBP2;#N/A
4608;NTS;#N/A
4609;MAPK8IP3;#N/A
4610;NDC80;#N/A
4611;AKAP8;#N/A
4612;PRAME;#N/A
4613;GTF2B;#N/A
4614;NFIB;#N/A
4615;PARP16;#N/A
4616;LITAF;#N/A
4617;CMTM6;#N/A
4618;EDF1;#N/A
4619;KLHL13;#N/A
4620;POLR3E;#N/A
4621;TPP2;#N/A
4622;NKAP;#N/A
4623;DBNL;#N/A
4624;KCNG4;#N/A
4625;ZW10;#N/A
4626;YEATS2;#N/A
4627;IGFBP6;#N/A
4628;FOXF1;x
4629;TELO2;#N/A
4630;PCP2;#N/A
4631;RAB31;#N/A
4632;GALNT12;#N/A
4633;TRIM15;#N/A
4634;NLRP2;#N/A
4635;RAD51D;x
4636;STRAP;#N/A
4637;TUBG1;#N/A
4638;DOCK6;#N/A
4639;MEIS3;#N/A
4640;GZF1;#N/A
4641;MUL1;#N/A
4642;AMOTL2;#N/A
4643;ENPP1;#N/A
4644;DNMBP;#N/A
4645;HLCS;#N/A
4646;TAS1R3;#N/A
4647;ARHGAP11A;#N/A
4648;PRDM5;#N/A
4649;CENPH;#N/A
4650;EPB41L4B;#N/A
4651;CENPQ;#N/A
4652;ZNF423;#N/A
4653;HTATIP2;x
4654;TDGF1;#N/A
4655;DPEP2;#N/A
4656;WDR35;#N/A
4657;ZNF263;#N/A
4658;VPS25;#N/A
4659;SOX10;x
4660;NAGLU;#N/A
4661;MEOX2;#N/A
4662;RWDD2B;#N/A
4663;GABBR2;#N/A
4664;ATMIN;#N/A
4665;PASD1;#N/A
4666;AQP1;#N/A
4667;WNK3;#N/A
4668;SS18L1;#N/A
4669;FBXO9;#N/A
4670;CST3;#N/A
4671;HEXIM2;#N/A
4672;PPRC1;#N/A
4673;TMPO;#N/A
4674;MAGEB18;#N/A
4675;PRIM2;#N/A
4676;KRT6C;#N/A
4677;HTR1D;#N/A
4678;DDAH1;#N/A
4679;ARIH2;#N/A
4680;MAPRE3;#N/A
4681;RNF185;#N/A
4682;CEP97;#N/A
4683;TBX20;#N/A
4684;TCF21;#N/A
4685;ZNF639;#N/A
4686;NCAN;#N/A
4687;CD163;#N/A
4688;RNF10;#N/A
4689;HTR1B;#N/A
4690;PDCD2;#N/A
4691;CFHR5;#N/A
4692;ZNF510;#N/A
4693;ASCL2;#N/A
4694;RIF1;#N/A
4695;XRCC2;x
4696;GGA3;#N/A
4697;GANAB;#N/A
4698;FBXW9;#N/A
4699;RNF187;#N/A
4700;KCTD1;#N/A
4701;HOXC10;#N/A
4702;SNX3;#N/A
4703;RAB13;#N/A
4704;TBX6;#N/A
4705;ZBTB7B;#N/A
4706;RBSN;#N/A
4707;SLC7A7;#N/A
4708;PRDX4;#N/A
4709;BTG4;#N/A
4710;TTBK1;#N/A
4711;HOXD3;#N/A
4712;SOX1;#N/A
4713;UNKL;#N/A
4714;BEX1;#N/A
4715;GCM1;#N/A
4716;VPS26A;#N/A
4717;ZNF174;#N/A
4718;RAB3B;#N/A
4719;PLIN1;#N/A
4720;STK11IP;#N/A
4721;RNF115;#N/A
4722;ADAMTS2;#N/A
4723;ARHGAP26;x
4724;SETMAR;#N/A
4725;LBH;#N/A
4726;FGF13;#N/A
4727;COPZ2;#N/A
4728;PRR5L;#N/A
4729;SYDE2;#N/A
4730;SSBP4;#N/A
4731;CASZ1;#N/A
4732;SPSB2;#N/A
4733;FAM98A;#N/A
4734;ADAMTS13;#N/A
4735;SETD3;#N/A
4736;MUSK;#N/A
4737;BOK;#N/A
4738;NEUROG1;#N/A
4739;LBR;#N/A
4740;VAMP1;#N/A
4741;RNF19B;#N/A
4742;CIAO1;#N/A
4743;CDC123;#N/A
4744;POU3F1;#N/A
4745;RGS3;#N/A
4746;SOX30;#N/A
4747;DDT;#N/A
4748;LURAP1;#N/A
4749;PVR;#N/A
4750;TET1;x
4751;IFT140;#N/A
4752;TRIAP1;#N/A
4753;EPN1;#N/A
4754;KLF7;#N/A
4755;EPCAM;x
4756;MOCOS;#N/A
4757;TSPYL5;#N/A
4758;RBMS3;#N/A
4759;OPRL1;#N/A
4760;MMUT;#N/A
4761;F9;#N/A
4762;CDT1;#N/A
4763;GMIP;#N/A
4764;ECE1;#N/A
4765;CBX7;#N/A
4766;UBE2E2;#N/A
4767;TREML1;#N/A
4768;POLR3D;#N/A
4769;TFF1;#N/A
4770;PEAK1;#N/A
4771;ZNF512B;#N/A
4772;SNX6;#N/A
4773;CENPT;#N/A
4774;POLR3A;#N/A
4775;PCCB;#N/A
4776;C1orf35;#N/A
4777;TREML2;#N/A
4778;BTN1A1;#N/A
4779;LTBP4;#N/A
4780;SALL4;#N/A
4781;ATXN1L;#N/A
4782;RBP4;#N/A
4783;PDHX;#N/A
4784;GDI2;#N/A
4785;C6orf120;#N/A
4786;VLDLR;#N/A
4787;VRK2;#N/A
4788;AFF1;#N/A
4789;L3MBTL1;#N/A
4790;MANBA;#N/A
4791;DZIP3;#N/A
4792;HERC4;#N/A
4793;RNF34;#N/A
4794;CSE1L;#N/A
4795;DAAM1;#N/A
4796;CIT;#N/A
4797;ARHGDIB;#N/A
4798;LMAN1;#N/A
4799;CHSY1;#N/A
4800;UBA6;#N/A
4801;B3GALT6;#N/A
4802;B4GALT7;#N/A
4803;RNF5;#N/A
4804;CFHR1;#N/A
4805;RTN4R;#N/A
4806;IER3;#N/A
4807;TRIM50;#N/A
4808;KIF4A;#N/A
4809;POLR3H;#N/A
4810;PMS1;x
4811;CD101;#N/A
4812;RGS10;#N/A
4813;BCL6B;#N/A
4814;TAC3;#N/A
4815;WSB1;#N/A
4816;CUBN;#N/A
4817;UTS2R;#N/A
4818;UTS2B;#N/A
4819;GAN;#N/A
4820;NMB;#N/A
4821;A1BG;#N/A
4822;FBXL8;#N/A
4823;ARHGAP17;#N/A
4824;KLK2;#N/A
4825;HOMER2;#N/A
4826;SPSB1;#N/A
4827;TNFAIP1;#N/A
4828;DLGAP5;#N/A
4829;CENPI;#N/A
4830;VAT1;#N/A
4831;GALK1;#N/A
4832;TGS1;#N/A
4833;FBXL3;#N/A
4834;CLEC4G;#N/A
4835;AKAP12;#N/A
4836;SLC4A1;#N/A
4837;TAS1R2;#N/A
4838;SRRM1;#N/A
4839;C1GALT1C1;#N/A
4840;CTNNBIP1;#N/A
4841;FBXL4;#N/A
4842;DENND4C;#N/A
4843;NISCH;#N/A
4844;POLR3F;#N/A
4845;SERPINB1;#N/A
4846;GTF2A1;#N/A
4847;CEACAM8;#N/A
4848;TSC22D4;#N/A
4849;DGUOK;#N/A
4850;TCEA1;#N/A
4851;OGN;#N/A
4852;TRAIP;#N/A
4853;FAM91A1;#N/A
4854;RHOT1;#N/A
4855;PCDH7;#N/A
4856;CRYGB;#N/A
4857;KIF6;#N/A
4858;SPSB4;#N/A
4859;VPS36;#N/A
4860;CENPK;#N/A
4861;CCK;#N/A
4862;PRIM1;#N/A
4863;PGRMC1;#N/A
4864;RPN2;#N/A
4865;MYO1D;#N/A
4866;SLC24A1;#N/A
4867;YKT6;#N/A
4868;MYLK;#N/A
4869;ASB7;#N/A
4870;PDE4D;#N/A
4871;RGS7;#N/A
4872;OSBPL1A;#N/A
4873;KIF3B;#N/A
4874;GPC4;#N/A
4875;VPS37A;#N/A
4876;FDX1;#N/A
4877;POLR3B;#N/A
4878;ZBTB33;#N/A
4879;MTMR1;#N/A
4880;F11;#N/A
4881;FBXL5;#N/A
4882;ARHGAP10;#N/A
4883;TAS2R7;#N/A
4884;SPC25;#N/A
4885;DUSP23;#N/A
4886;GPI;#N/A
4887;RGS16;#N/A
4888;FCAR;#N/A
4889;ERCC6L;#N/A
4890;RHOBTB3;#N/A
4891;B3GLCT;#N/A
4892;COL11A2;#N/A
4893;ARHGAP1;#N/A
4894;SRP14;#N/A
4895;ADAP1;#N/A
4896;NPRL2;#N/A
4897;SLC15A4;#N/A
4898;UCN3;#N/A
4899;RNF182;#N/A
4900;ATOX1;#N/A
4901;NELFA;#N/A
4902;KLHL3;#N/A
4903;FCN2;#N/A
4904;EPM2A;#N/A
4905;COLEC11;#N/A
4906;MPZL3;#N/A
4907;HERC1;#N/A
4908;CFHR3;#N/A
4909;SET;x
4910;ITSN2;#N/A
4911;MYO9A;#N/A
4912;KLHL5;#N/A
4913;BTBD1;#N/A
4914;CSRNP1;#N/A
4915;ASB10;#N/A
4916;ADD3;#N/A
4917;METTL7A;#N/A
4918;UGT1A1;#N/A
4919;LGR5;x
4920;DOCK11;#N/A
4921;SLC34A3;#N/A
4922;POLA2;#N/A
4923;IPO5;#N/A
4924;UBE2W;#N/A
4925;NHLRC1;#N/A
4926;POLR3C;#N/A
4927;CDC42EP4;#N/A
4928;CAPNS2;#N/A
4929;CHP1;#N/A
4930;GM2A;#N/A
4931;ABHD5;#N/A
4932;KLKB1;#N/A
4933;LEO1;#N/A
4934;RNF146;#N/A
4935;PLXNA1;#N/A
4936;GRB14;#N/A
4937;APEH;#N/A
4938;ARL10;#N/A
4939;MYOD1;x
4940;ENPP4;#N/A
4941;MLNR;#N/A
4942;SURF4;#N/A
4943;HEXA;#N/A
4944;ATG4B;#N/A
4945;CRISP3;#N/A
4946;ME1;#N/A
4947;LIN7B;#N/A
4948;SH3BP1;#N/A
4949;PRDX6;#N/A
4950;MOB1B;#N/A
4951;DSC1;#N/A
4952;TOP2B;#N/A
4953;NLN;#N/A
4954;ARHGAP12;#N/A
4955;PHKG2;#N/A
4956;TACR3;#N/A
4957;TACR2;#N/A
4958;PRAP1;#N/A
4959;NSFL1C;#N/A
4960;ZNRF1;#N/A
4961;CDRT15L2;#N/A
4962;PHKB;#N/A
4963;KCMF1;#N/A
4964;CFHR4;#N/A
4965;HERC3;#N/A
4966;PIGR;#N/A
4967;CPD;#N/A
4968;TRIM11;#N/A
4969;MSI2;x
4970;TAFAZZIN;#N/A
4971;ZNF609;#N/A
4972;CLASP1;#N/A
4973;ARL13B;#N/A
4974;VGF;#N/A
4975;RHPN1;#N/A
4976;PLIN3;#N/A
4977;CTDP1;#N/A
4978;BLMH;#N/A
4979;FARP1;#N/A
4980;ALG2;#N/A
4981;NBEAL2;#N/A
4982;SLC35A3;#N/A
4983;AGFG1;#N/A
4984;EXT1;x
4985;BTG2;x
4986;STARD13;#N/A
4987;KLHL2;#N/A
4988;DPM1;#N/A
4989;ARHGDIG;#N/A
4990;NMT1;#N/A
4991;CRBN;x
4992;OSBPL11;#N/A
4993;DCD;#N/A
4994;RNF19A;#N/A
4995;EPHA3;x
4996;ALAD;#N/A
4997;DPP8;#N/A
4998;SLC35A2;#N/A
4999;EEF2K;#N/A
5000;UCN;#N/A
5001;UBE2B;#N/A
5002;HCRT;#N/A
5003;NMT2;#N/A
5004;GYG2;#N/A
5005;PDK3;#N/A
5006;SCNN1A;#N/A
5007;G3BP2;#N/A
5008;NPB;#N/A
5009;NPW;#N/A
5010;KLHL11;#N/A
5011;NSL1;#N/A
5012;GCA;#N/A
5013;RRAD;#N/A
5014;RNF144B;#N/A
5015;DTX1;x
5016;RAD51C;x
5017;ASPSCR1;#N/A
5018;DERL3;#N/A
5019;LRR1;#N/A
5020;KNTC1;#N/A
5021;TAS1R1;#N/A
5022;ARSA;#N/A
5023;WDR19;#N/A
5024;ANKDD1A;#N/A
5025;SOX6;#N/A
5026;ARHGAP29;#N/A
5027;CCKAR;#N/A
5028;ZACN;#N/A
5029;PRCP;#N/A
5030;SLC16A1;#N/A
5031;OPRK1;#N/A
5032;GNAT2;#N/A
5033;SLC22A18;#N/A
5034;RMI1;#N/A
5035;NMBR;#N/A
5036;UBE3B;#N/A
5037;SETD4;#N/A
5038;RDH11;#N/A
5039;KCTD3;#N/A
5040;INCENP;#N/A
5041;SLC2A3;#N/A
5042;ASB8;#N/A
5043;FBXO17;#N/A
5044;POTEE;#N/A
5045;RNF152;#N/A
5046;RNF114;#N/A
5047;CPB2;#N/A
5048;MMADHC;#N/A
5049;NFASC;#N/A
5050;LZTS2;#N/A
5051;EPS15L1;#N/A
5052;RAD51B;x
5053;TOP3A;#N/A
5054;IFT172;#N/A
5055;NMUR1;#N/A
5056;NMUR2;#N/A
5057;APOD;#N/A
5058;FXYD6;#N/A
5059;XRCC4;#N/A
5060;VANGL1;#N/A
5061;CYSTM1;#N/A
5062;RCAN2;#N/A
5063;C1GALT1;#N/A
5064;GPR35;#N/A
5065;RGS12;#N/A
5066;SPRY1;#N/A
5067;POLR1D;#N/A
5068;SHKBP1;#N/A
5069;ICOSLG;x
5070;PPIE;#N/A
5071;ASB3;#N/A
5072;RND2;#N/A
5073;MEMO1;#N/A
5074;NCR3LG1;#N/A
5075;CENPC;#N/A
5076;RNF138;#N/A
5077;SARM1;#N/A
5078;MED23;#N/A
5079;PLEKHO2;#N/A
5080;PPP1R14A;#N/A
5081;UBE2U;#N/A
5082;KBTBD6;#N/A
5083;B9D2;#N/A
5084;AMOTL1;#N/A
5085;DIAPH3;#N/A
5086;SVIP;#N/A
5087;FBXO15;#N/A
5088;UBOX5;#N/A
5089;NPHP4;#N/A
5090;TRPC7;#N/A
5091;TULP3;#N/A
5092;PSIP1;#N/A
5093;CENPM;#N/A
5094;STT3A;#N/A
5095;PALB2;x
5096;RSPO3;#N/A
5097;CD300C;#N/A
5098;MAFA;#N/A
5099;SGTB;#N/A
5100;IFT122;#N/A
5101;LPCAT1;#N/A
5102;OMG;#N/A
5103;FXYD1;#N/A
5104;HUS1;#N/A
5105;RNF130;#N/A
5106;MPDU1;#N/A
5107;MGRN1;#N/A
5108;CDCA5;#N/A
5109;TRA2A;#N/A
5110;SNRPG;#N/A
5111;FBXL19;#N/A
5112;GUCY2C;#N/A
5113;P2RY14;#N/A
5114;PDAP1;#N/A
5115;IQGAP3;#N/A
5116;DOCK5;#N/A
5117;CD48;#N/A
5118;FBXL18;#N/A
5119;C1QTNF6;#N/A
5120;COMMD3;#N/A
5121;ARFGEF1;#N/A
5122;TPH1;#N/A
5123;CKB;#N/A
5124;DRD3;#N/A
5125;GRSF1;#N/A
5126;TAS2R41;#N/A
5127;DOCK3;#N/A
5128;GALNT1;#N/A
5129;ARHGEF10;#N/A
5130;MGAT5;#N/A
5131;ASCC3;#N/A
5132;CD68;#N/A
5133;NELFE;#N/A
5134;DDX41;x
5135;STX17;#N/A
5136;SIGLEC5;#N/A
5137;ASB6;#N/A
5138;NTSR1;#N/A
5139;SLC12A6;#N/A
5140;LTA4H;#N/A
5141;ABCD1;#N/A
5142;OSTF1;#N/A
5143;TRIM69;#N/A
5144;FAM135A;#N/A
5145;TRIB1;#N/A
5146;FBXW4;#N/A
5147;ANKRD17;#N/A
5148;ST6GALNAC3;#N/A
5149;RCC2;#N/A
5150;CBLIF;#N/A
5151;PDS5B;x
5152;PCBP2;#N/A
5153;SRGAP1;#N/A
5154;PIP4K2B;#N/A
5155;KLHL22;#N/A
5156;UBAP1;#N/A
5157;RAB18;#N/A
5158;FAM83B;#N/A
5159;NAB2;#N/A
5160;FBXO21;#N/A
5161;TXNL1;#N/A
5162;LRRC1;#N/A
5163;DNAJC13;#N/A
5164;UBE2F;#N/A
5165;SLC1A1;#N/A
5166;TRIM4;#N/A
5167;NDE1;#N/A
5168;TRIM9;#N/A
5169;ERAP1;#N/A
5170;ARHGEF10L;#N/A
5171;PRKG1;#N/A
5172;PODXL;#N/A
5173;TOM1;#N/A
5174;TMEM87A;#N/A
5175;CYP11A1;#N/A
5176;LGALS1;#N/A
5177;CHRM4;#N/A
5178;GGCX;#N/A
5179;HECTD2;#N/A
5180;POLR3K;#N/A
5181;EDEM2;#N/A
5182;MS4A3;#N/A
5183;ESYT1;#N/A
5184;RHO;#N/A
5185;RAD1;#N/A
5186;PDZD11;#N/A
5187;CRCP;#N/A
5188;PCCA;#N/A
5189;IFT88;#N/A
5190;IFT52;#N/A
5191;SLC26A2;#N/A
5192;CHN2;#N/A
5193;PYGO1;#N/A
5194;PLEKHG3;#N/A
5195;CENPS;#N/A
5196;FBXL12;#N/A
5197;IGHM;#N/A
5198;VPS37B;#N/A
5199;POLR3G;#N/A
5200;CCDC22;#N/A
5201;CP;#N/A
5202;NAF1;#N/A
5203;FBXO30;#N/A
5204;MMAA;#N/A
5205;PDK2;#N/A
5206;RPIA;#N/A
5207;GBE1;#N/A
5208;AGA;#N/A
5209;TMEM179B;#N/A
5210;NHS;#N/A
5211;RNF135;#N/A
5212;RHOBTB2;#N/A
5213;SLC6A5;#N/A
5214;CENPN;#N/A
5215;OXTR;#N/A
5216;NEK4;#N/A
5217;RSPO4;#N/A
5218;PAFAH1B2;#N/A
5219;POLR3GL;#N/A
5220;TMED5;#N/A
5221;PJA1;#N/A
5222;MAN1B1;#N/A
5223;ASB2;#N/A
5224;CENPP;#N/A
5225;RBP1;#N/A
5226;ARHGAP33;#N/A
5227;ASB4;#N/A
5228;EMC3;#N/A
5229;CCDC115;#N/A
5230;ALDOB;#N/A
5231;ALG14;#N/A
5232;STIM1;#N/A
5233;PDE7A;#N/A
5234;FBXO44;#N/A
5235;TMEM59;#N/A
5236;ARFGAP3;#N/A
5237;MGAT4B;#N/A
5238;SIGLEC8;#N/A
5239;SYT2;#N/A
5240;ASB1;#N/A
5241;RGS6;#N/A
5242;CCNF;#N/A
5243;CRISPLD2;#N/A
5244;HRNR;#N/A
5245;COMMD9;#N/A
5246;HEBP2;#N/A
5247;RMI2;#N/A
5248;RHBDF2;#N/A
5249;LPAR2;#N/A
5250;UNC13D;#N/A
5251;BRI3;#N/A
5252;RAB24;#N/A
5253;AMIGO2;#N/A
5254;VPS29;#N/A
5255;OGG1;#N/A
5256;FBXL7;#N/A
5257;KIF3C;#N/A
5258;NEGR1;#N/A
5259;MCCC1;#N/A
5260;SKA2;#N/A
5261;VPS33B;#N/A
5262;PYGO2;#N/A
5263;STX1B;#N/A
5264;CHN1;#N/A
5265;PDE4A;#N/A
5266;ALDOC;#N/A
5267;PARP8;#N/A
5268;ARHGAP22;#N/A
5269;TPST2;#N/A
5270;CREG1;#N/A
5271;ZWILCH;#N/A
5272;PDE3A;#N/A
5273;VPS37C;#N/A
5274;ARFGAP2;#N/A
5275;AHCY;#N/A
5276;FBXO27;#N/A
5277;SAMM50;#N/A
5278;DNAJC5;#N/A
5279;FUCA1;#N/A
5280;UBE2H;#N/A
5281;SERPINB12;#N/A
5282;KLRF1;#N/A
5283;KLHL21;#N/A
5284;HTN1;#N/A
5285;HTN3;#N/A
5286;PHF8;#N/A
5287;BATF2;#N/A
5288;FLG2;#N/A
5289;KDM4B;#N/A
5290;SYNGR1;#N/A
5291;ABCB6;#N/A
5292;DHRS9;#N/A
5293;SLC40A1;#N/A
5294;ZCRB1;#N/A
5295;GPAM;#N/A
5296;KIF15;#N/A
5297;UXT;#N/A
5298;SLC20A2;#N/A
5299;UBE3D;#N/A
5300;MAN2A1;#N/A
5301;ASNS;#N/A
5302;WDR81;#N/A
5303;ACP3;#N/A
5304;CPNE8;#N/A
5305;OPN4;#N/A
5306;RTBDN;#N/A
5307;NEFH;#N/A
5308;RDH12;#N/A
5309;PIP4K2C;#N/A
5310;FBXL22;#N/A
5311;ASB13;#N/A
5312;PDS5A;#N/A
5313;CLEC4C;#N/A
5314;LONRF1;#N/A
5315;LCT;#N/A
5316;ALG8;#N/A
5317;OPN3;#N/A
5318;FXYD7;#N/A
5319;FAM13A;#N/A
5320;FHL1;#N/A
5321;SLC22A12;#N/A
5322;DDX4;x
5323;F12;#N/A
5324;SOWAHC;#N/A
5325;CYB5R3;#N/A
5326;LETM1;#N/A
5327;DAZL;#N/A
5328;ADRA2B;#N/A
